"movieId","title","genres"
559,"Paris, France (1993)",Комедия
560,"Beans of Egypt, Maine, The (1994)",Драма
561,Killer (Bulletproof Heart) (1994),Драма|Триллер
562,Welcome to the Dollhouse (1995),Комедия|Драма
563,Germinal (1993),Драма|Романтика
564,Chasers (1994),Комедия
565,Cronos (1993),Драма|Ужасы
566,Naked in New York (1994),Комедия|Романтика
567,Kika (1993),Комедия|Драма
568,Bhaji on the Beach (1993),Комедия|Драма
569,Little Big League (1994),Комедия|Драма
570,"Slingshot, The (Kådisbellan) (1993)",Комедия|Драма
571,"Wedding Gift, The (1994)",Драма|Романтика
572,Foreign Student (1994),Драма
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Драма
574,Spanking the Monkey (1994),Комедия|Драма
575,"Little Rascals, The (1994)",Детский|Комедия
576,Fausto (1993),Комедия
577,Andre (1994),Приключения|Детский|Драма
579,"Escort, The (Scorta, La) (1993)",Криминал|Триллер
580,Princess Caraboo (1994),Драма
581,"Celluloid Closet, The (1995)",Документальный
582,Métisse (Café au Lait) (1993),Комедия|Драма
583,Dear Diary (Caro Diario) (1994),Комедия|Драма
584,I Don't Want to Talk About It (De eso no se habla) (1993),Драма|Романтика
585,"Brady Bunch Movie, The (1995)",Комедия
586,Home Alone (1990),Детский|Комедия
587,Ghost (1990),Комедия|Драма|Фэнтези|Романтика|Триллер
588,Aladdin (1992),Приключения|Анимация|Детский|Комедия|Мюзикл
589,Terminator 2: Judgment Day (1991),Боевик|Научная фантастика
590,Dances with Wolves (1990),Приключения|Драма|Вестерн
591,Tough and Deadly (1995),Боевик|Драма|Триллер
592,Batman (1989),Боевик|Криминал|Триллер
593,"Silence of the Lambs, The (1991)",Криминал|Ужасы|Триллер
594,Snow White and the Seven Dwarfs (1937),Анимация|Детский|Драма|Фэнтези|Мюзикл
595,Beauty and the Beast (1991),Анимация|Детский|Фэнтези|Мюзикл|Романтика|IMAX
596,Pinocchio (1940),Анимация|Детский|Фэнтези|Мюзикл
597,Pretty Woman (1990),Комедия|Романтика
598,Window to Paris (Okno v Parizh) (1994),Комедия|Фэнтези
599,"Wild Bunch, The (1969)",Приключения|Вестерн
600,Love and a .45 (1994),Боевик|Комедия|Криминал
601,"Wooden Man's Bride, The (Yan shen) (1994)",Драма
602,"Great Day in Harlem, A (1994)",Документальный
603,"Bye Bye, Love (1995)",Комедия
604,Criminals (1996),Документальный
605,One Fine Day (1996),Драма|Романтика
606,Candyman: Farewell to the Flesh (1995),Фэнтези|Ужасы
607,Century (1993),Драма
608,Fargo (1996),Комедия|Криминал|Драма|Триллер
609,Homeward Bound II: Lost in San Francisco (1996),Приключения|Детский
610,Heavy Metal (1981),Боевик|Приключения|Анимация|Ужасы|Научная фантастика
611,Hellraiser: Bloodline (1996),Боевик|Ужасы|Научная фантастика
612,"Pallbearer, The (1996)",Комедия
613,Jane Eyre (1996),Драма|Романтика
614,Loaded (1994),Драма|Триллер
615,Bread and Chocolate (Pane e cioccolata) (1973),Комедия|Драма
616,"Aristocats, The (1970)",Анимация|Детский
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Комедия|Драма
618,Two Much (1995),Комедия|Романтика
619,Ed (1996),Комедия
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Драма
621,My Favorite Season (1993),Драма
623,"Modern Affair, A (1995)",Романтика
624,Condition Red (Beyond the Law) (1995),Боевик|Драма|Триллер
625,Asfour Stah (1990),Драма
626,"Thin Line Between Love and Hate, A (1996)",Комедия
627,"Last Supper, The (1995)",Драма|Триллер
628,Primal Fear (1996),Криминал|Драма|Мистика|Триллер
629,Rude (1995),Драма
630,Carried Away (1996),Драма|Романтика
631,All Dogs Go to Heaven 2 (1996),Приключения|Анимация|Детский|Фэнтези|Мюзикл|Романтика
632,Land and Freedom (Tierra y libertad) (1995),Драма|Военный
633,Denise Calls Up (1995),Комедия
634,Theodore Rex (1995),Комедия
635,"Family Thing, A (1996)",Комедия|Драма
636,Frisk (1995),Драма
637,Sgt. Bilko (1996),Комедия
638,Jack and Sarah (1995),Романтика
639,Girl 6 (1996),Комедия|Драма
640,Diabolique (1996),Драма|Триллер
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Приключения|Детский|Комедия
642,Roula (1995),Драма
643,Peanuts - Die Bank zahlt alles (1996),Комедия
644,Happy Weekend (1996),Комедия
645,Nelly & Monsieur Arnaud (1995),Драма
647,Courage Under Fire (1996),Боевик|Криминал|Драма|Военный
648,Mission: Impossible (1996),Боевик|Приключения|Мистика|Триллер
649,Cold Fever (Á köldum klaka) (1995),Комедия|Драма
650,Moll Flanders (1996),Драма
651,"Superweib, Das (1996)",Комедия
652,"301, 302 (301/302) (1995)",Ужасы|Мистика|Триллер
653,Dragonheart (1996),Боевик|Приключения|Фэнтези
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Драма|Романтика
655,My Mother's Courage (Mutters Courage) (1995),Комедия
656,Eddie (1996),Комедия
657,Yankee Zulu (1994),Комедия|Драма
658,Billy's Holiday (1995),Драма|Мюзикл
659,Purple Noon (Plein soleil) (1960),Криминал|Драма|Триллер
660,August (1996),Драма
661,James and the Giant Peach (1996),Приключения|Анимация|Детский|Фэнтези|Мюзикл
662,Fear (1996),Триллер
663,Kids in the Hall: Brain Candy (1996),Комедия
664,Faithful (1996),Комедия
665,Underground (1995),Комедия|Драма|Военный
666,All Things Fair (Lust och fägring stor) (1995),Драма|Романтика|Военный
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Боевик
668,Song of the Little Road (Pather Panchali) (1955),Драма
670,"World of Apu, The (Apur Sansar) (1959)",Драма
671,Mystery Science Theater 3000: The Movie (1996),Комедия|Научная фантастика
672,Tarantella (1995),Драма
673,Space Jam (1996),Приключения|Анимация|Детский|Комедия|Фэнтези|Научная фантастика
674,Barbarella (1968),Приключения|Комедия|Научная фантастика
675,Hostile Intentions (1994),Боевик|Драма|Триллер
676,They Bite (1996),Комедия|Ужасы|Научная фантастика
678,Some Folks Call It a Sling Blade (1993),Драма|Триллер
679,"Run of the Country, The (1995)",Драма
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Драма|Мистика|Романтика|Научная фантастика|Триллер
681,Coup de torchon (Clean Slate) (1981),Криминал
682,Tigrero: A Film That Was Never Made (1994),Документальный|Драма
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Документальный
684,Windows (1980),Драма
685,It's My Party (1996),Драма
687,Country Life (1994),Драма|Романтика
688,Operation Dumbo Drop (1995),Боевик|Приключения|Комедия|Военный
690,"Promise, The (Versprechen, Das) (1995)",Драма|Романтика
691,Mrs. Winterbourne (1996),Комедия|Романтика
692,Solo (1996),Боевик|Научная фантастика|Триллер
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Драма
694,"Substitute, The (1996)",Боевик|Криминал|Драма
695,True Crime (1996),Мистика|Триллер
696,Butterfly Kiss (1995),Драма|Триллер
697,Feeling Minnesota (1996),Драма|Романтика
698,Delta of Venus (1995),Драма
699,To Cross the Rubicon (1991),Драма
700,Angus (1995),Комедия
701,Daens (1992),Драма
702,Faces (1968),Драма
703,Boys (1996),Драма
704,"Quest, The (1996)",Боевик|Приключения
705,Cosi (1996),Комедия
706,Sunset Park (1996),Драма
707,Mulholland Falls (1996),Криминал|Драма|Триллер
708,"Truth About Cats & Dogs, The (1996)",Комедия|Романтика
709,Oliver & Company (1988),Приключения|Анимация|Детский|Комедия|Мюзикл
710,Celtic Pride (1996),Комедия
711,Flipper (1996),Приключения|Детский
712,Captives (1994),Криминал|Драма|Романтика|Триллер
713,Of Love and Shadows (1994),Драма
714,Dead Man (1995),Драма|Мистика|Вестерн
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Драма|Романтика
716,Switchblade Sisters (1975),Криминал
717,Mouth to Mouth (Boca a boca) (1995),Комедия
718,"Visitors, The (Visiteurs, Les) (1993)",Комедия|Фэнтези|Научная фантастика
719,Multiplicity (1996),Комедия
720,Wallace & Gromit: The Best of Aardman Animation (1996),Приключения|Анимация|Комедия
721,Halfmoon (Paul Bowles - Halbmond) (1995),Драма
722,"Haunted World of Edward D. Wood Jr., The (1996)",Документальный
723,Two Friends (1986),Драма
724,"Craft, The (1996)",Драма|Фэнтези|Ужасы|Триллер
725,"Great White Hype, The (1996)",Комедия
